Name,Symbol,Date,Exchange_rate_against_USD
Singapore dollar,SGD,2017-05-31,1.382943
Singapore dollar,SGD,2017-06-01,1.383813
Singapore dollar,SGD,2017-06-02,1.386467
Singapore dollar,SGD,2017-06-05,1.381545
Singapore dollar,SGD,2017-06-06,1.381506
Singapore dollar,SGD,2017-06-07,1.381742
Singapore dollar,SGD,2017-06-08,1.382581
Singapore dollar,SGD,2017-06-09,1.384127
Singapore dollar,SGD,2017-06-12,1.384101
Singapore dollar,SGD,2017-06-13,1.38192
Singapore dollar,SGD,2017-06-14,1.37972
Singapore dollar,SGD,2017-06-15,1.383127
Singapore dollar,SGD,2017-06-16,1.384168
Singapore dollar,SGD,2017-06-19,1.382534
Singapore dollar,SGD,2017-06-20,1.387773
Singapore dollar,SGD,2017-06-21,1.389342
Singapore dollar,SGD,2017-06-22,1.390366
Singapore dollar,SGD,2017-06-23,1.386915
Singapore dollar,SGD,2017-06-26,1.388487
Singapore dollar,SGD,2017-06-27,1.385529
Singapore dollar,SGD,2017-06-28,1.384791
Singapore dollar,SGD,2017-06-29,1.380093
Singapore dollar,SGD,2017-06-30,1.376621
Singapore dollar,SGD,2017-07-03,1.38174
Singapore dollar,SGD,2017-07-04,1.382982
Singapore dollar,SGD,2017-07-05,1.383352
Singapore dollar,SGD,2017-07-06,1.383311
Singapore dollar,SGD,2017-07-07,1.38109
Singapore dollar,SGD,2017-07-10,1.386054
Singapore dollar,SGD,2017-07-11,1.383867
Singapore dollar,SGD,2017-07-12,1.381343
Singapore dollar,SGD,2017-07-13,1.377069
Singapore dollar,SGD,2017-07-14,1.373982
Singapore dollar,SGD,2017-07-17,1.367301
Singapore dollar,SGD,2017-07-18,1.366768
Singapore dollar,SGD,2017-07-19,1.367641
Singapore dollar,SGD,2017-07-20,1.370309
Singapore dollar,SGD,2017-07-21,1.36334
Singapore dollar,SGD,2017-07-24,1.361521
Singapore dollar,SGD,2017-07-25,1.359672
Singapore dollar,SGD,2017-07-26,1.361216
Singapore dollar,SGD,2017-07-27,1.358816
Singapore dollar,SGD,2017-07-28,1.359621
Singapore dollar,SGD,2017-07-31,1.35738
Singapore dollar,SGD,2017-08-01,1.35811
Singapore dollar,SGD,2017-08-02,1.358018
Singapore dollar,SGD,2017-08-03,1.360034
Singapore dollar,SGD,2017-08-04,1.356336
Singapore dollar,SGD,2017-08-07,1.363313
Singapore dollar,SGD,2017-08-08,1.36042
Singapore dollar,SGD,2017-08-09,1.362885
Singapore dollar,SGD,2017-08-10,1.363791
Singapore dollar,SGD,2017-08-11,1.364386
Singapore dollar,SGD,2017-08-14,1.361617
Singapore dollar,SGD,2017-08-15,1.365974
Singapore dollar,SGD,2017-08-16,1.368232
Singapore dollar,SGD,2017-08-17,1.365991
Singapore dollar,SGD,2017-08-18,1.364055
Singapore dollar,SGD,2017-08-21,1.362469
Singapore dollar,SGD,2017-08-22,1.361991
Singapore dollar,SGD,2017-08-23,1.362065
Singapore dollar,SGD,2017-08-24,1.361172
Singapore dollar,SGD,2017-08-25,1.359671
Singapore dollar,SGD,2017-08-28,1.354801
Singapore dollar,SGD,2017-08-29,1.351511
Singapore dollar,SGD,2017-08-30,1.356747
Singapore dollar,SGD,2017-08-31,1.361015
Singapore dollar,SGD,2017-09-01,1.35453
Singapore dollar,SGD,2017-09-04,1.356573
Singapore dollar,SGD,2017-09-05,1.355341
Singapore dollar,SGD,2017-09-06,1.352192
Singapore dollar,SGD,2017-09-07,1.344165
Singapore dollar,SGD,2017-09-08,1.336982
Singapore dollar,SGD,2017-09-11,1.344419
Singapore dollar,SGD,2017-09-12,1.347021
Singapore dollar,SGD,2017-09-13,1.345521
Singapore dollar,SGD,2017-09-14,1.350694
Singapore dollar,SGD,2017-09-15,1.343309
Singapore dollar,SGD,2017-09-18,1.346083
Singapore dollar,SGD,2017-09-19,1.349064
Singapore dollar,SGD,2017-09-20,1.343216
Singapore dollar,SGD,2017-09-21,1.352373
Singapore dollar,SGD,2017-09-22,1.345456
Singapore dollar,SGD,2017-09-25,1.350889
Singapore dollar,SGD,2017-09-26,1.354713
Singapore dollar,SGD,2017-09-27,1.35968
Singapore dollar,SGD,2017-09-28,1.359314
Singapore dollar,SGD,2017-09-29,1.357869
Singapore dollar,SGD,2017-10-02,1.362653
Singapore dollar,SGD,2017-10-03,1.362716
Singapore dollar,SGD,2017-10-04,1.359379
Singapore dollar,SGD,2017-10-05,1.36246
Singapore dollar,SGD,2017-10-06,1.366447
Singapore dollar,SGD,2017-10-09,1.363273
Singapore dollar,SGD,2017-10-10,1.356362
Singapore dollar,SGD,2017-10-11,1.356213
Singapore dollar,SGD,2017-10-12,1.354167
Singapore dollar,SGD,2017-10-13,1.355885
Singapore dollar,SGD,2017-10-16,1.35186
Singapore dollar,SGD,2017-10-17,1.356578
Singapore dollar,SGD,2017-10-18,1.358584
Singapore dollar,SGD,2017-10-19,1.356769
Singapore dollar,SGD,2017-10-20,1.358436
Singapore dollar,SGD,2017-10-23,1.362521
Singapore dollar,SGD,2017-10-24,1.362384
Singapore dollar,SGD,2017-10-25,1.361646
Singapore dollar,SGD,2017-10-26,1.362205
Singapore dollar,SGD,2017-10-27,1.370013
Singapore dollar,SGD,2017-10-30,1.363762
Singapore dollar,SGD,2017-10-31,1.362777
Singapore dollar,SGD,2017-11-01,1.36135
Singapore dollar,SGD,2017-11-02,1.360498
Singapore dollar,SGD,2017-11-03,1.360041
Singapore dollar,SGD,2017-11-06,1.364625
Singapore dollar,SGD,2017-11-07,1.364124
Singapore dollar,SGD,2017-11-08,1.362036
Singapore dollar,SGD,2017-11-09,1.360189
Singapore dollar,SGD,2017-11-10,1.360391
Singapore dollar,SGD,2017-11-13,1.361273
Singapore dollar,SGD,2017-11-14,1.360409
Singapore dollar,SGD,2017-11-15,1.355828
Singapore dollar,SGD,2017-11-16,1.356809
Singapore dollar,SGD,2017-11-17,1.356337
Singapore dollar,SGD,2017-11-20,1.355742
Singapore dollar,SGD,2017-11-21,1.355009
Singapore dollar,SGD,2017-11-22,1.35203
Singapore dollar,SGD,2017-11-23,1.345966
Singapore dollar,SGD,2017-11-24,1.346047
Singapore dollar,SGD,2017-11-27,1.343959
Singapore dollar,SGD,2017-11-28,1.344465
Singapore dollar,SGD,2017-11-29,1.346495
Singapore dollar,SGD,2017-11-30,1.349143
Singapore dollar,SGD,2017-12-01,1.347413
Singapore dollar,SGD,2017-12-04,1.34783
Singapore dollar,SGD,2017-12-05,1.346586
Singapore dollar,SGD,2017-12-06,1.347635
Singapore dollar,SGD,2017-12-07,1.350416
Singapore dollar,SGD,2017-12-08,1.353177
Singapore dollar,SGD,2017-12-11,1.350966
Singapore dollar,SGD,2017-12-12,1.351436
Singapore dollar,SGD,2017-12-13,1.35259
Singapore dollar,SGD,2017-12-14,1.34656
Singapore dollar,SGD,2017-12-15,1.346519
Singapore dollar,SGD,2017-12-18,1.348368
Singapore dollar,SGD,2017-12-19,1.346528
Singapore dollar,SGD,2017-12-20,1.345715
Singapore dollar,SGD,2017-12-21,1.345139
Singapore dollar,SGD,2017-12-22,1.343879
Singapore dollar,SGD,2017-12-27,1.339807
Singapore dollar,SGD,2017-12-28,1.338026
Singapore dollar,SGD,2017-12-29,1.336113
Singapore dollar,SGD,2018-01-02,1.328719
Singapore dollar,SGD,2018-01-03,1.329785
Singapore dollar,SGD,2018-01-04,1.329714
Singapore dollar,SGD,2018-01-05,1.327771
Singapore dollar,SGD,2018-01-08,1.332665
Singapore dollar,SGD,2018-01-09,1.335233
Singapore dollar,SGD,2018-01-10,1.332638
Singapore dollar,SGD,2018-01-11,1.331946
Singapore dollar,SGD,2018-01-12,1.326769
Singapore dollar,SGD,2018-01-15,1.321414
Singapore dollar,SGD,2018-01-16,1.323385
Singapore dollar,SGD,2018-01-17,1.323691
Singapore dollar,SGD,2018-01-18,1.322027
Singapore dollar,SGD,2018-01-19,1.320114
Singapore dollar,SGD,2018-01-22,1.319634
Singapore dollar,SGD,2018-01-23,1.319455
Singapore dollar,SGD,2018-01-24,1.30999
Singapore dollar,SGD,2018-01-25,1.305876
Singapore dollar,SGD,2018-01-26,1.307414
Singapore dollar,SGD,2018-01-29,1.310284
Singapore dollar,SGD,2018-01-30,1.310684
Singapore dollar,SGD,2018-01-31,1.307538
Singapore dollar,SGD,2018-02-01,1.312465
Singapore dollar,SGD,2018-02-02,1.313561
Singapore dollar,SGD,2018-02-05,1.317283
Singapore dollar,SGD,2018-02-06,1.323222
Singapore dollar,SGD,2018-02-07,1.320392
Singapore dollar,SGD,2018-02-08,1.329416
Singapore dollar,SGD,2018-02-09,1.32983
Singapore dollar,SGD,2018-02-12,1.325614
