Symbol,Date,Open,High,Low,Close,Volume
399001.SZ,1997-08-22,4190.712975119753,4278.25203678367,4168.043306358068,4242.0126953125,0
399001.SZ,1997-08-25,4247.662423395208,4364.411116806925,4247.042313147646,4362.98095703125,0
399001.SZ,1997-08-26,4373.481101630792,4422.450771367314,4346.931592479886,4386.47119140625,0
399001.SZ,1997-08-27,4373.970603147165,4411.090300962564,4339.410935002733,4408.34033203125,0
399001.SZ,1997-08-28,4408.530607162607,4468.819969679325,4373.401118560733,4438.27001953125,0
399001.SZ,1997-08-29,4440.020044330418,4450.690334855256,4370.770820727504,4398.6806640625,0
399001.SZ,1997-09-01,4375.790980565852,4411.890675107321,4348.391384185418,4372.6513671875,0
399001.SZ,1997-09-02,4372.480762939978,4412.290375206911,4351.661172140776,4398.720703125,0
399001.SZ,1997-09-03,4404.430651351964,4492.819798122435,4404.430651351964,4490.48974609375,0
399001.SZ,1997-09-04,4510.119519499902,4524.519260920828,4477.159926898926,4500.32958984375,0
399001.SZ,1997-09-05,4497.3397752173,4499.039463215334,4460.4900902062045,4491.2197265625,0
399001.SZ,1997-09-08,4488.299904215548,4505.34951823424,4458.01020388805,4497.19970703125,0
399001.SZ,1997-09-09,4492.249377447436,4514.569439396091,4436.530276353437,4436.7900390625,0
399001.SZ,1997-09-10,4418.580487837541,4499.79979473684,4411.270510961466,4498.90966796875,0
399001.SZ,1997-09-11,4508.839362000329,4538.868808990458,4443.059829316043,4466.0595703125,0
399001.SZ,1997-09-12,4463.41003850379,4475.340080849674,4365.041021555947,4365.5712890625,0
399001.SZ,1997-09-15,4356.011413194941,4356.011413194941,4235.212469238452,4241.20263671875,0
399001.SZ,1997-09-16,4254.342850572664,4297.442469185515,4230.053081485954,4261.28271484375,0
399001.SZ,1997-09-17,4261.49200775597,4276.661758652601,4188.202794736708,4202.22265625,0
399001.SZ,1997-09-18,4206.29248159582,4235.682287390242,4177.022791636415,4206.392578125,0
399001.SZ,1997-09-19,4212.56279441823,4241.722624852299,4199.772898263005,4238.91259765625,0
399001.SZ,1997-09-22,4241.132513396962,4245.582170422403,3950.065716083117,3953.82568359375,0
399001.SZ,1997-09-23,3907.936130675544,3936.495868808936,3661.3588193214814,3698.868408203125,0
399001.SZ,1997-09-24,3784.23773640547,3921.846061766968,3771.587731298389,3910.246337890625,0
