Symbol,Date,Open,High,Low,Close,Volume
 ^GSPTSE,1979-06-29,1610.5996058724909,1615.6867524157883,1610.5996058724909,1614.290283203125,0
 ^GSPTSE,1979-07-03,1609.502236659969,1609.502236659969,1597.632432371092,1598.729736328125,0
 ^GSPTSE,1979-07-04,1597.4329691397754,1597.4329691397754,1585.4634433017004,1587.358642578125,0
 ^GSPTSE,1979-07-05,1585.9622926899085,1585.9622926899085,1578.4813384791069,1579.8778076171875,0
 ^GSPTSE,1979-07-06,1579.8777061424664,1582.57080078125,1574.291951709236,1582.57080078125,0
 ^GSPTSE,1979-07-09,1582.570771532807,1584.4659707948538,1581.4735893580364,1582.2716064453125,0
 ^GSPTSE,1979-07-10,1580.8751490604634,1580.8751490604634,1574.9901078393368,1576.18701171875,0
 ^GSPTSE,1979-07-11,1572.7957849891377,1572.7957849891377,1556.9361384865597,1559.230224609375,0
 ^GSPTSE,1979-07-12,1557.5345031108552,1557.5345031108552,1529.306323482596,1529.8050537109375,0
 ^GSPTSE,1979-07-13,1529.805172576696,1534.1940232791774,1516.738463930925,1533.495849609375,0
 ^GSPTSE,1979-07-16,1535.8895861311112,1547.7592675872538,1535.8895861311112,1547.6595458984375,0
 ^GSPTSE,1979-07-17,1550.652107217349,1559.1305216765925,1550.652107217349,1556.9361572265625,0
 ^GSPTSE,1979-07-18,1553.1457445987855,1553.1457445987855,1543.3707046014026,1546.86181640625,0
 ^GSPTSE,1979-07-19,1546.8618511630063,1550.3529630462965,1544.3681998177992,1548.457763671875,0
 ^GSPTSE,1979-07-20,1548.4577753740846,1553.5447998046875,1546.6622976878384,1553.5447998046875,0
 ^GSPTSE,1979-07-23,1549.1559199984022,1549.1559199984022,1540.478062118376,1542.073974609375,0
 ^GSPTSE,1979-07-24,1542.073960360721,1545.5650721726631,1541.4755084021658,1543.171142578125,0
 ^GSPTSE,1979-07-25,1544.4678650515648,1553.245444409581,1544.4678650515648,1552.8465576171875,0
 ^GSPTSE,1979-07-26,1553.4450829613645,1566.0130615234373,1553.4450829613645,1566.0130615234375,0
 ^GSPTSE,1979-07-27,1568.207356152199,1573.99267578125,1568.207356152199,1573.99267578125,0
 ^GSPTSE,1979-07-30,1571.6984733584036,1571.6984733584036,1564.1177978515627,1564.1177978515625,0
 ^GSPTSE,1979-07-31,1560.626926918131,1560.626926918131,1554.1434326171875,1554.1434326171875,0
 ^GSPTSE,1979-08-01,1554.1434326171875,1554.5424412339278,1550.0538682563515,1554.1434326171875,0
 ^GSPTSE,1979-08-02,1556.3377052638562,1559.9285388004132,1556.3377052638562,1556.9361572265625,0
 ^GSPTSE,1979-08-03,1556.9362196090792,1557.5346715957642,1552.846655646355,1553.8441162109375,0
 ^GSPTSE,1979-08-07,1553.8439296659956,1555.5395637180893,1551.2504351011814,1551.94873046875,0
 ^GSPTSE,1979-08-08,1551.948909575239,1563.120419142528,1549.1559713032557,1561.2252197265625,0
 ^GSPTSE,1979-08-09,1561.225225219626,1567.4095537692565,1560.5270515293348,1562.52197265625,0
 ^GSPTSE,1979-08-10,1563.9182991381483,1571.9977046130953,1563.9182991381483,1571.000244140625,0
 ^GSPTSE,1979-08-13,1571.4989387035114,1578.0821533203125,1571.4989387035114,1578.0821533203125,0
