Symbol,Date,Open,High,Low,Close,Volume
^SET.BK,1996-12-11,890.5499877929688,897.3699951171875,879.510009765625,885.8599853515625,55400
^SET.BK,1996-12-12,880.3400268554688,880.3400268554688,868.4600219726562,872.25,49200
^SET.BK,1996-12-13,864.4000244140625,872.6699829101562,857.5499877929688,872.6699829101562,55500
^SET.BK,1996-12-16,872.760009765625,873.010009765625,867.8099975585938,872.760009765625,43200
^SET.BK,1996-12-17,872.1799926757812,874.4400024414062,861.4600219726562,867.22998046875,55200
^SET.BK,1996-12-18,867.2999877929688,867.2999877929688,846.1199951171875,853.8200073242188,107900
^SET.BK,1996-12-19,853.25,853.25,826.6599731445312,832.5999755859375,108000
^SET.BK,1996-12-20,831.47998046875,831.47998046875,804.489990234375,816.7899780273438,96700
^SET.BK,1996-12-23,813.260009765625,819.7899780273438,789.760009765625,819.7899780273438,79500
^SET.BK,1996-12-24,819.7899780273438,827.6599731445312,816.219970703125,826.719970703125,68700
^SET.BK,1996-12-25,827.5599975585938,841.4199829101562,827.5599975585938,841.4199829101562,52200
^SET.BK,1996-12-26,842.0999755859375,844.9099731445312,819.5800170898438,826.47998046875,67300
^SET.BK,1996-12-27,825.6699829101562,835.7100219726562,817.280029296875,835.7100219726562,48700
^SET.BK,1996-12-30,833.9199829101562,834.239990234375,819.4299926757812,831.5700073242188,77700
^SET.BK,1997-01-02,828.5499877929688,828.5499877929688,799.4199829101562,803.1300048828125,50500
^SET.BK,1997-01-03,798.0599975585938,798.0599975585938,776.739990234375,787.469970703125,63200
^SET.BK,1997-01-06,787.3499755859375,790.22998046875,779.530029296875,790.22998046875,54700
^SET.BK,1997-01-07,791.8300170898438,820.1099853515625,791.8300170898438,820.1099853515625,104400
^SET.BK,1997-01-08,825.0499877929688,848.9500122070312,824.280029296875,831.9299926757812,151700
^SET.BK,1997-01-09,832.530029296875,850.0999755859375,832.530029296875,843.219970703125,118400
^SET.BK,1997-01-10,846.0499877929688,847.6300048828125,832.0999755859375,840.5,91200
^SET.BK,1997-01-13,841.7999877929688,843.6099853515625,817.1599731445312,822.8900146484375,70100
