Symbol,Date,Open,High,Low,Close,Volume
 FSTAS.SI,2008-01-10,864.6400146484375,864.6400146484375,864.6400146484375,864.6400146484375,0
 FSTAS.SI,2008-01-11,857.469970703125,857.469970703125,857.469970703125,857.469970703125,0
 FSTAS.SI,2008-01-14,838.739990234375,838.739990234375,838.739990234375,838.739990234375,0
 FSTAS.SI,2008-01-15,820.530029296875,820.530029296875,820.530029296875,820.530029296875,0
 FSTAS.SI,2008-01-16,794.1400146484375,794.1400146484375,794.1400146484375,794.1400146484375,0
 FSTAS.SI,2008-01-17,812.0999755859375,812.0999755859375,812.0999755859375,812.0999755859375,0
 FSTAS.SI,2008-01-18,802.739990234375,802.739990234375,802.739990234375,802.739990234375,0
 FSTAS.SI,2008-01-21,757.0800170898438,757.0800170898438,757.0800170898438,757.0800170898438,0
 FSTAS.SI,2008-01-22,733.0399780273438,733.0399780273438,733.0399780273438,733.0399780273438,0
 FSTAS.SI,2008-01-23,761.4600219726562,761.4600219726562,761.4600219726562,761.4600219726562,0
 FSTAS.SI,2008-01-24,777.8400268554688,777.8400268554688,777.8400268554688,777.8400268554688,0
 FSTAS.SI,2008-01-25,807.7999877929688,807.7999877929688,807.7999877929688,807.7999877929688,0
 FSTAS.SI,2008-01-28,779.5399780273438,779.5399780273438,779.5399780273438,779.5399780273438,0
 FSTAS.SI,2008-01-29,782.0499877929688,782.0499877929688,782.0499877929688,782.0499877929688,0
 FSTAS.SI,2008-01-30,769.47998046875,769.47998046875,769.47998046875,769.47998046875,0
 FSTAS.SI,2008-01-31,766.75,766.75,766.75,766.75,0
 FSTAS.SI,2008-02-01,773.0800170898438,773.0800170898438,773.0800170898438,773.0800170898438,0
 FSTAS.SI,2008-02-04,791.1500244140625,791.1500244140625,791.1500244140625,791.1500244140625,0
 FSTAS.SI,2008-02-05,783.4500122070312,783.4500122070312,783.4500122070312,783.4500122070312,0
 FSTAS.SI,2008-02-06,760.2000122070312,760.2000122070312,760.2000122070312,760.2000122070312,0
 FSTAS.SI,2008-02-11,746.52001953125,746.52001953125,746.52001953125,746.52001953125,0
 FSTAS.SI,2008-02-12,759.7999877929688,759.7999877929688,759.7999877929688,759.7999877929688,0
 FSTAS.SI,2008-02-13,764.219970703125,764.219970703125,764.219970703125,764.219970703125,0
 FSTAS.SI,2008-02-14,787.219970703125,787.219970703125,787.219970703125,787.219970703125,0
 FSTAS.SI,2008-02-15,798.1699829101562,798.1699829101562,798.1699829101562,798.1699829101562,0
 FSTAS.SI,2008-02-18,799.1099853515625,799.1099853515625,799.1099853515625,799.1099853515625,0
 FSTAS.SI,2008-02-19,804.9600219726562,804.9600219726562,804.9600219726562,804.9600219726562,0
 FSTAS.SI,2008-02-20,787.3099975585938,787.3099975585938,787.3099975585938,787.3099975585938,0
 FSTAS.SI,2008-02-21,793.739990234375,793.739990234375,793.739990234375,793.739990234375,0
 FSTAS.SI,2008-02-22,793.1799926757812,793.1799926757812,793.1799926757812,793.1799926757812,0
 FSTAS.SI,2008-02-25,796.5800170898438,796.5800170898438,796.5800170898438,796.5800170898438,0
 FSTAS.SI,2008-02-26,796.4000244140625,796.4000244140625,796.4000244140625,796.4000244140625,0
 FSTAS.SI,2008-02-27,800.469970703125,800.469970703125,800.469970703125,800.469970703125,0
 FSTAS.SI,2008-02-28,794.8099975585938,794.8099975585938,794.8099975585938,794.8099975585938,0
 FSTAS.SI,2008-02-29,785.219970703125,785.219970703125,785.219970703125,785.219970703125,0
 FSTAS.SI,2008-03-03,760.6300048828125,760.6300048828125,760.6300048828125,760.6300048828125,0
 FSTAS.SI,2008-03-04,758.97998046875,758.97998046875,758.97998046875,758.97998046875,0
 FSTAS.SI,2008-03-05,755.030029296875,755.030029296875,755.030029296875,755.030029296875,0
 FSTAS.SI,2008-03-06,757.5700073242188,757.5700073242188,757.5700073242188,757.5700073242188,0
 FSTAS.SI,2008-03-07,743.489990234375,743.489990234375,743.489990234375,743.489990234375,0
 FSTAS.SI,2008-03-10,732.7899780273438,732.7899780273438,732.7899780273438,732.7899780273438,0
 FSTAS.SI,2008-03-11,737.4099731445312,737.4099731445312,737.4099731445312,737.4099731445312,0
 FSTAS.SI,2008-03-12,749.510009765625,749.510009765625,749.510009765625,749.510009765625,0
 FSTAS.SI,2008-03-13,721.9099731445312,721.9099731445312,721.9099731445312,721.9099731445312,0
 FSTAS.SI,2008-03-14,728.8800048828125,728.8800048828125,728.8800048828125,728.8800048828125,0
 FSTAS.SI,2008-03-17,714.9099731445312,714.9099731445312,714.9099731445312,714.9099731445312,0
 FSTAS.SI,2008-03-18,724.010009765625,724.010009765625,724.010009765625,724.010009765625,0
 FSTAS.SI,2008-03-19,722.969970703125,722.969970703125,722.969970703125,722.969970703125,0
 FSTAS.SI,2008-03-20,716.9299926757812,716.9299926757812,716.9299926757812,716.9299926757812,0
 FSTAS.SI,2008-03-24,741.0999755859375,741.0999755859375,741.0999755859375,741.0999755859375,0
 FSTAS.SI,2008-03-25,761.239990234375,761.239990234375,761.239990234375,761.239990234375,0
 FSTAS.SI,2008-03-26,760.6199951171875,760.6199951171875,760.6199951171875,760.6199951171875,0
 FSTAS.SI,2008-03-27,769.8599853515625,769.8599853515625,769.8599853515625,769.8599853515625,0
 FSTAS.SI,2008-03-28,774.1500244140625,774.1500244140625,774.1500244140625,774.1500244140625,0
 FSTAS.SI,2008-03-31,768.5800170898438,768.5800170898438,768.5800170898438,768.5800170898438,0
 FSTAS.SI,2008-04-01,776.6400146484375,776.6400146484375,776.6400146484375,776.6400146484375,0
 FSTAS.SI,2008-04-02,792.0,792.0,792.0,792.0,0
 FSTAS.SI,2008-04-03,802.22998046875,802.22998046875,802.22998046875,802.22998046875,0
 FSTAS.SI,2008-04-04,799.780029296875,799.780029296875,799.780029296875,799.780029296875,0
 FSTAS.SI,2008-04-07,807.8900146484375,807.8900146484375,807.8900146484375,807.8900146484375,0
 FSTAS.SI,2008-04-08,796.6099853515625,796.6099853515625,796.6099853515625,796.6099853515625,0
 FSTAS.SI,2008-04-09,786.6900024414062,786.6900024414062,786.6900024414062,786.6900024414062,0
 FSTAS.SI,2008-04-10,780.530029296875,780.530029296875,780.530029296875,780.530029296875,0
 FSTAS.SI,2008-04-11,793.9199829101562,793.9199829101562,793.9199829101562,793.9199829101562,0
 FSTAS.SI,2008-04-14,774.72998046875,774.72998046875,774.72998046875,774.72998046875,0
 FSTAS.SI,2008-04-15,779.760009765625,779.760009765625,779.760009765625,779.760009765625,0
 FSTAS.SI,2008-04-16,786.77001953125,786.77001953125,786.77001953125,786.77001953125,0
 FSTAS.SI,2008-04-17,795.4000244140625,795.4000244140625,795.4000244140625,795.4000244140625,0
 FSTAS.SI,2008-04-18,794.2899780273438,794.2899780273438,794.2899780273438,794.2899780273438,0
 FSTAS.SI,2008-04-21,805.7899780273438,805.7899780273438,805.7899780273438,805.7899780273438,0
 FSTAS.SI,2008-04-22,810.0599975585938,810.0599975585938,810.0599975585938,810.0599975585938,0
 FSTAS.SI,2008-04-23,813.3699951171875,813.3699951171875,813.3699951171875,813.3699951171875,0
 FSTAS.SI,2008-04-24,811.510009765625,811.510009765625,811.510009765625,811.510009765625,0
 FSTAS.SI,2008-04-25,814.02001953125,814.02001953125,814.02001953125,814.02001953125,0
 FSTAS.SI,2008-04-28,814.9400024414062,814.9400024414062,814.9400024414062,814.9400024414062,0
 FSTAS.SI,2008-04-29,808.4199829101562,808.4199829101562,808.4199829101562,808.4199829101562,0
 FSTAS.SI,2008-04-30,803.9400024414062,803.9400024414062,803.9400024414062,803.9400024414062,0
 FSTAS.SI,2008-05-02,824.6500244140625,824.6500244140625,824.6500244140625,824.6500244140625,0
 FSTAS.SI,2008-05-05,827.7899780273438,827.7899780273438,827.7899780273438,827.7899780273438,0
 FSTAS.SI,2008-05-06,829.719970703125,829.719970703125,829.719970703125,829.719970703125,0
 FSTAS.SI,2008-05-07,826.0999755859375,826.0999755859375,826.0999755859375,826.0999755859375,0
 FSTAS.SI,2008-05-08,815.489990234375,815.489990234375,815.489990234375,815.489990234375,0
 FSTAS.SI,2008-05-09,810.75,810.75,810.75,810.75,0
 FSTAS.SI,2008-05-12,815.1400146484375,815.1400146484375,815.1400146484375,815.1400146484375,0
