Symbol,Date,Open,High,Low,Close,Volume
 ^OMXHPI,1990-08-17,923.9000244140624,923.9000244140624,923.9000244140624,923.9000244140624,0
 ^OMXHPI,1990-08-20,922.5999755859376,922.5999755859376,922.5999755859376,922.5999755859376,0
 ^OMXHPI,1990-08-21,917.0999755859376,917.0999755859376,917.0999755859376,917.0999755859376,0
 ^OMXHPI,1990-08-22,908.5,908.5,908.5,908.5,0
 ^OMXHPI,1990-08-23,895.5999755859375,895.5999755859375,895.5999755859375,895.5999755859375,0
 ^OMXHPI,1990-08-24,887.7000122070312,887.7000122070312,887.7000122070312,887.7000122070312,0
 ^OMXHPI,1990-08-27,890.2999877929688,890.2999877929688,890.2999877929688,890.2999877929688,0
 ^OMXHPI,1990-08-28,891.4000244140625,891.4000244140625,891.4000244140625,891.4000244140625,0
 ^OMXHPI,1990-08-29,889.9000244140625,889.9000244140625,889.9000244140625,889.9000244140625,0
 ^OMXHPI,1990-08-30,889.4000244140625,889.4000244140625,889.4000244140625,889.4000244140625,0
 ^OMXHPI,1990-08-31,893.2000122070312,893.2000122070312,893.2000122070312,893.2000122070312,0
 ^OMXHPI,1990-09-03,888.9000244140625,888.9000244140625,888.9000244140625,888.9000244140625,0
 ^OMXHPI,1990-09-04,883.4000244140625,883.4000244140625,883.4000244140625,883.4000244140625,0
 ^OMXHPI,1990-09-05,874.9000244140625,874.9000244140625,874.9000244140625,874.9000244140625,0
 ^OMXHPI,1990-09-06,869.9000244140625,869.9000244140625,869.9000244140625,869.9000244140625,0
 ^OMXHPI,1990-09-07,861.4000244140625,861.4000244140625,861.4000244140625,861.4000244140625,0
 ^OMXHPI,1990-09-10,848.2999877929688,848.2999877929688,848.2999877929688,848.2999877929688,0
 ^OMXHPI,1990-09-11,847.0,847.0,847.0,847.0,0
 ^OMXHPI,1990-09-12,841.5,841.5,841.5,841.5,0
 ^OMXHPI,1990-09-13,834.2000122070312,834.2000122070312,834.2000122070312,834.2000122070312,0
 ^OMXHPI,1990-09-14,830.4000244140625,830.4000244140625,830.4000244140625,830.4000244140625,0
 ^OMXHPI,1990-09-17,816.5999755859375,816.5999755859375,816.5999755859375,816.5999755859375,0
 ^OMXHPI,1990-09-18,801.0,801.0,801.0,801.0,0
 ^OMXHPI,1990-09-19,784.0,784.0,784.0,784.0,0
 ^OMXHPI,1990-09-20,777.5999755859375,777.5999755859375,777.5999755859375,777.5999755859375,0
 ^OMXHPI,1990-09-21,763.0,763.0,763.0,763.0,0
 ^OMXHPI,1990-09-24,749.7999877929688,749.7999877929688,749.7999877929688,749.7999877929688,0
 ^OMXHPI,1990-09-25,738.7000122070312,738.7000122070312,738.7000122070312,738.7000122070312,0
 ^OMXHPI,1990-09-26,735.7999877929688,735.7999877929688,735.7999877929688,735.7999877929688,0
 ^OMXHPI,1990-09-27,742.7999877929688,742.7999877929688,742.7999877929688,742.7999877929688,0
 ^OMXHPI,1990-09-28,744.0,744.0,744.0,744.0,0
 ^OMXHPI,1990-10-01,744.0,744.0,744.0,744.0,0
 ^OMXHPI,1990-10-02,749.7000122070312,749.7000122070312,749.7000122070312,749.7000122070312,0
