Date, Open, High, Low, Close
06/24/22, 26228.42, 26519.16, 26148.56, 26491.97
06/23/22, 26134.89, 26401.97, 26039.57, 26171.25
06/22/22, 26441.72, 26462.83, 26149.17, 26149.55
06/21/22, 26070.92, 26418.84, 25972.28, 26246.31
06/20/22, 26156.62, 26156.62, 25520.23, 25771.22
06/17/22, 25988.20, 26072.35, 25720.80, 25963.00
06/16/22, 26715.52, 26947.70, 26431.20, 26431.20
06/15/22, 26625.68, 26638.76, 26321.68, 26326.16
06/14/22, 26555.75, 26657.92, 26357.90, 26629.86
06/13/22, 27369.66, 27389.30, 26948.22, 26987.44
06/10/22, 27996.35, 28044.45, 27795.17, 27824.29
06/09/22, 28189.35, 28389.75, 28189.35, 28246.53
06/08/22, 28100.26, 28234.29, 28089.78, 28234.29
06/07/22, 27984.79, 28094.73, 27863.38, 27943.95
06/06/22, 27549.64, 27979.54, 27523.95, 27915.89
06/03/22, 27660.62, 27776.33, 27614.86, 27761.57
06/02/22, 27340.52, 27450.47, 27251.24, 27413.88
06/01/22, 27295.63, 27482.31, 27295.42, 27457.89
05/31/22, 27318.09, 27463.33, 27250.70, 27279.80
05/30/22, 27092.82, 27401.24, 27057.20, 27369.43
05/27/22, 26947.80, 26996.70, 26731.60, 26781.68
05/26/22, 26685.02, 26898.75, 26597.97, 26604.84
05/25/22, 26711.53, 26795.89, 26578.03, 26677.80
05/24/22, 27005.43, 27005.43, 26736.01, 26748.14
05/23/22, 26991.42, 27047.47, 26832.65, 27001.52
05/20/22, 26448.23, 26769.20, 26426.99, 26739.03
05/19/22, 26435.32, 26458.85, 26150.09, 26402.84
05/18/22, 26826.82, 27053.18, 26741.34, 26911.20
05/17/22, 26555.23, 26709.26, 26440.62, 26659.75
05/16/22, 26753.37, 26836.96, 26438.61, 26547.05
05/13/22, 25918.80, 26479.93, 25904.40, 26427.65
05/12/22, 25945.04, 26028.36, 25688.11, 25748.72
05/11/22, 26045.38, 26290.62, 26003.26, 26213.64
05/10/22, 26149.06, 26246.63, 25773.83, 26167.10
05/09/22, 26705.32, 26732.61, 26309.22, 26319.34
05/06/22, 26784.29, 27072.59, 26543.29, 27003.56
05/02/22, 26851.10, 26964.59, 26610.86, 26818.53
04/28/22, 26430.28, 26876.95, 26348.36, 26847.90
04/27/22, 26313.14, 26406.62, 26051.04, 26386.63
04/26/22, 26743.21, 26808.99, 26592.99, 26700.11
04/25/22, 26692.48, 26764.48, 26487.84, 26590.78
04/22/22, 27197.80, 27205.83, 26904.38, 27105.26
04/21/22, 27259.14, 27580.64, 27252.83, 27553.06
04/20/22, 27210.79, 27389.84, 27066.18, 27217.85
04/19/22, 27096.49, 27100.59, 26777.71, 26985.09
04/18/22, 26831.45, 26851.80, 26571.38, 26799.71
04/15/22, 26932.48, 27203.77, 26784.92, 27093.19
04/14/22, 26925.64, 27200.89, 26890.68, 27172.00
04/13/22, 26436.06, 26885.87, 26429.47, 26843.49
04/12/22, 26606.87, 26674.86, 26304.08, 26334.98
04/11/22, 26877.60, 27004.50, 26720.46, 26821.52
04/08/22, 27097.05, 27185.23, 26764.36, 26985.80
04/07/22, 27032.42, 27042.49, 26801.79, 26888.57
04/06/22, 27533.88, 27549.67, 27214.61, 27350.30
04/05/22, 27965.94, 27965.94, 27662.28, 27787.98
04/04/22, 27685.65, 27754.24, 27578.81, 27736.47
04/01/22, 27624.11, 27738.31, 27399.48, 27665.98
03/31/22, 27809.97, 28101.68, 27763.96, 27821.43
03/30/22, 28250.80, 28281.45, 27736.27, 28027.25
03/29/22, 28173.43, 28252.42, 28063.92, 28252.42
03/28/22, 28084.08, 28084.08, 27812.67, 27943.89
03/25/22, 28338.81, 28338.81, 27946.79, 28149.84
03/24/22, 27693.77, 28110.39, 27624.62, 28110.39
03/23/22, 27606.79, 28056.20, 27604.37, 28040.16
03/22/22, 27091.32, 27284.47, 27076.33, 27224.11
03/18/22, 26649.50, 26862.43, 26592.98, 26827.43
03/17/22, 26170.38, 26702.94, 26152.89, 26652.89
03/16/22, 25574.90, 25824.94, 25470.46, 25762.01
03/15/22, 25228.53, 25441.67, 25219.13, 25346.48
03/14/22, 25338.64, 25631.01, 25299.64, 25307.85
03/11/22, 25495.03, 25503.65, 24966.50, 25162.78
03/10/22, 25108.47, 25720.31, 25099.85, 25690.40
03/09/22, 24876.49, 25084.08, 24681.74, 24717.53
03/08/22, 24974.35, 25291.33, 24767.33, 24790.95
03/07/22, 25634.09, 25640.41, 25006.26, 25221.41
03/04/22, 26421.85, 26421.85, 25774.28, 25985.47
03/03/22, 26628.87, 26704.85, 26496.72, 26577.27
03/02/22, 26532.20, 26585.30, 26313.72, 26393.03
03/01/22, 26836.74, 27013.26, 26821.75, 26844.72
02/28/22, 26457.52, 26644.56, 26262.63, 26526.82
02/25/22, 26213.20, 26481.60, 26160.19, 26476.50
02/24/22, 26281.35, 26357.58, 25775.64, 25970.82
02/22/22, 26515.45, 26550.14, 26243.73, 26449.61
02/21/22, 26771.58, 26998.47, 26549.00, 26910.87
02/18/22, 26895.16, 27216.16, 26792.54, 27122.07
02/17/22, 27431.42, 27438.74, 27080.92, 27232.87
02/16/22, 27269.05, 27486.09, 27227.24, 27460.40
