Symbol,Date,High,Low,Open,Close,Volume
TRX,2017-09-14 23:59:59,0.0024788100272417,0.0012984899803996,0.0020060299430042,0.0014268299564719,58769.69921875
TRX,2017-09-15 23:59:59,0.001830660039559,0.001091259997338,0.0014192200032994,0.0018008600454777,26474.80078125
TRX,2017-09-16 23:59:59,0.0176710002124309,0.0013714199885725,0.0018152199918404,0.0018311199964955,54534.69921875
TRX,2017-09-17 23:59:59,0.0038786400109529,0.001781339989975,0.0018356599612161,0.003319920040667,124998.0
TRX,2017-09-18 23:59:59,0.0034380799625068,0.0025343899615108,0.0033236199524253,0.0032625100575387,159158.0
TRX,2017-09-19 23:59:59,0.0232378002256155,0.0017455200431868,0.0032728700898587,0.0022913101129233,158416.0
TRX,2017-09-20 23:59:59,0.0031990299466997,0.0020388399716466,0.0023057200014591,0.0026474099140614,83399.296875
TRX,2017-09-21 23:59:59,0.0031731699127703,0.0019350299844518,0.0026381500065326,0.0020792998839169,99852.5
TRX,2017-09-22 23:59:59,0.0021721399389207,0.0018523399485275,0.0020788100082427,0.0019509800476953,38829.30078125
TRX,2017-09-23 23:59:59,0.0023456800263375,0.0019244600553065,0.0019340600119903,0.0023456800263375,42314.30078125
TRX,2017-09-24 23:59:59,0.0024268000852316,0.0020863900426775,0.0023457598872482,0.0022460299078375,50022.69921875
TRX,2017-09-25 23:59:59,0.0056559201329946,0.0014653099933639,0.0022507701069116,0.0017767499666661,106284.0
TRX,2017-09-26 23:59:59,0.0021041200961917,0.0016189999878406,0.0017770000267773,0.0017377999611198,61508.1015625
TRX,2017-09-27 23:59:59,0.0034946000669151,0.0016588399885222,0.0017360900528728,0.0025609999429434,35671.1015625
TRX,2017-09-28 23:59:59,0.0034743500873446,0.0018162799533456,0.0025626600254327,0.0029061399400234,69531.796875
TRX,2017-09-29 23:59:59,0.0029731199610978,0.0014874000335112,0.0029014800675213,0.0019828900694847,58161.5
TRX,2017-09-30 23:59:59,0.0026211300864815,0.0017627499764785,0.0019833201076835,0.002260599983856,53734.1015625
TRX,2017-10-01 23:59:59,0.002269459888339,0.0018057799898087,0.002261450048536,0.0018476999830454,72807.1015625
TRX,2017-10-02 23:59:59,0.0031766099855303,0.001768109970726,0.00184766005259,0.0028030099347233,887622.0
TRX,2017-10-03 23:59:59,0.0031861600000411,0.0021276199258863,0.0027484600432217,0.0024465098977088,822107.0
TRX,2017-10-04 23:59:59,0.0035213299561291,0.0024000799749046,0.0024691100697964,0.0032502401154488,1072200.0
TRX,2017-10-05 23:59:59,0.0034884500782936,0.0029417499899864,0.0032692400272935,0.003320219926536,704167.0
TRX,2017-10-06 23:59:59,0.003354059997946,0.0028148400597274,0.0033206499647349,0.0029955399222671,478330.0
TRX,2017-10-07 23:59:59,0.0041729398071765,0.0022397199645638,0.0029949499294161,0.0024592198897153,352974.0
TRX,2017-10-08 23:59:59,0.0028537700418382,0.0023262600880116,0.0025654199998825,0.0025299799162894,239490.0
TRX,2017-10-09 23:59:59,0.0027190700639039,0.0019433300476521,0.002566710114479,0.0021810799371451,350960.0
TRX,2017-10-10 23:59:59,0.0022853598929941,0.0019626899156719,0.0021864699665457,0.0022254700306802,215705.0
TRX,2017-10-11 23:59:59,0.0025526699610054,0.0022581599187105,0.0022888900712132,0.0024699300993233,289055.0
TRX,2017-10-12 23:59:59,0.0025475900620222,0.0021970300003886,0.0024707498960196,0.002344740089029,136756.0
TRX,2017-10-13 23:59:59,0.0025099399499595,0.0020220100414007,0.0023446299601346,0.0021127499639987,184709.0
TRX,2017-10-14 23:59:59,0.0024978700093925,0.0020868598949164,0.0021138999145478,0.0023937700316309,121404.0
TRX,2017-10-15 23:59:59,0.0024597099982202,0.0020775499287992,0.0023776600137352,0.0022856099531054,116033.0
TRX,2017-10-16 23:59:59,0.0023371700663119,0.0020084099378436,0.0022865000646561,0.0021564299240708,152645.0
TRX,2017-10-17 23:59:59,0.0022433300036937,0.0019072600407525,0.0021556699648499,0.0019437000155448,116008.0
TRX,2017-10-18 23:59:59,0.0021059999708086,0.0018298199865967,0.001942940056324,0.0020948199089616,189768.0
TRX,2017-10-19 23:59:59,0.0021373899653553,0.0018869600025936,0.0020936599466949,0.0019152800086885,325575.0
TRX,2017-10-20 23:59:59,0.0021255500614643,0.0019012199481949,0.001915939967148,0.0019421899924054,211546.0
TRX,2017-10-21 23:59:59,0.0023318401072174,0.0018622999778017,0.0019528799457475,0.0022984200622886,243113.0
TRX,2017-10-22 23:59:59,0.0026056999340653,0.0023058499209582,0.0023058499209582,0.0025830098893493,244796.0
TRX,2017-10-23 23:59:59,0.0026242900639772,0.0022934300359338,0.0025752899236977,0.0024278799537569,221618.0
TRX,2017-10-24 23:59:59,0.0027216200251132,0.002365079941228,0.002424560021609,0.0026323799975216,297411.0
TRX,2017-10-25 23:59:59,0.003286609891802,0.0026349700056016,0.0026556900702416,0.0030325599946081,715742.0
TRX,2017-10-26 23:59:59,0.0030478399712592,0.0025880800094455,0.0030290998984128,0.0028407499194145,794428.0
TRX,2017-10-27 23:59:59,0.003213969990611,0.0027816600631922,0.0028400600422173,0.0030511699151247,1589480.0
TRX,2017-10-28 23:59:59,0.0031090700067579,0.0028092099819332,0.0030591399408876,0.0029992200434207,1031720.0
TRX,2017-10-29 23:59:59,0.003186099929735,0.0029323699418455,0.0029880199581384,0.0029563601128757,1605430.0
TRX,2017-10-30 23:59:59,0.0031769999768584,0.0024322199169546,0.0029506599530577,0.0027839799877256,1347640.0
TRX,2017-10-31 23:59:59,0.0032462100498378,0.0026964300777763,0.0027598799206316,0.0028135098982602,1805800.0
TRX,2017-11-01 23:59:59,0.0027970399241894,0.0024423499125987,0.0027824700810015,0.0025104600936174,1398750.0
TRX,2017-11-02 23:59:59,0.0026242199819535,0.0021410800982266,0.002523629926145,0.0023117798846215,1429590.0
TRX,2017-11-03 23:59:59,0.0023729701060801,0.0021152799017727,0.0023038999643176,0.0022273398935794,1588360.0
TRX,2017-11-04 23:59:59,0.0023252100218087,0.0021230999846011,0.0022279699333012,0.002127950079739,1696040.0
TRX,2017-11-05 23:59:59,0.0022988200653344,0.0021200100891292,0.0021257500629872,0.0022186099085956,1762660.0
TRX,2017-11-06 23:59:59,0.0022891499102115,0.0020740900654345,0.0022134599275887,0.0021253700833767,1719120.0
TRX,2017-11-07 23:59:59,0.0022630998864769,0.0020993601065129,0.0021449299529194,0.0021835200022906,1497470.0
TRX,2017-11-08 23:59:59,0.0023566600866615,0.0021730200387537,0.0021730200387537,0.0023380399215966,2839470.0
TRX,2017-11-09 23:59:59,0.0024381300900131,0.0022854900453239,0.0023039299994707,0.0023439999204128,2924350.0
TRX,2017-11-10 23:59:59,0.0023496900685131,0.0019887799862772,0.0023350999690592,0.0020125999581068,2193620.0
TRX,2017-11-11 23:59:59,0.0022976798936724,0.0018904999596998,0.0020262999460101,0.002003249945119,1748460.0
TRX,2017-11-12 23:59:59,0.0020057898946106,0.0016843499615788,0.0020057898946106,0.0017826199764385,2174370.0
TRX,2017-11-13 23:59:59,0.0021461900323629,0.0017707300139591,0.001795409945771,0.0021118100266903,2889150.0
TRX,2017-11-14 23:59:59,0.002565860049799,0.0020632299128919,0.0021112100221216,0.0024850899353623,4040400.0
TRX,2017-11-15 23:59:59,0.0025000700261443,0.0021880900021642,0.0024442900903522,0.002322319895029,5008060.0
TRX,2017-11-16 23:59:59,0.0023377800825983,0.0018227200489491,0.0023234500549733,0.002209180034697,5082450.0
TRX,2017-11-17 23:59:59,0.0021887300536036,0.0019494800362735,0.0021869901102036,0.0019840400200337,5720510.0
TRX,2017-11-18 23:59:59,0.0020426500122994,0.001905670040287,0.0019799799192696,0.00202800007537,5709820.0
TRX,2017-11-19 23:59:59,0.002112670103088,0.0019511500140652,0.0020202700980007,0.002001600107178,4289470.0
TRX,2017-11-20 23:59:59,0.0021847200114279,0.001992650097236,0.001992650097236,0.0021337699145078,3909200.0
TRX,2017-11-21 23:59:59,0.0021993499249219,0.0020049600861966,0.0021481800358742,0.002143430057913,3417520.0
TRX,2017-11-22 23:59:59,0.002540280111134,0.0021219800692051,0.0021456799004226,0.0023024200927466,4119730.0
TRX,2017-11-23 23:59:59,0.0024286799598485,0.0020428600255399,0.0023114499635994,0.0021049799397587,4402340.0
TRX,2017-11-24 23:59:59,0.0021629000548273,0.0019690298940986,0.0021056199911981,0.0020248899236321,4204470.0
TRX,2017-11-25 23:59:59,0.0021092800889164,0.0019929399713873,0.0020271700341254,0.0020479399245232,4704770.0
TRX,2017-11-26 23:59:59,0.0021897701080888,0.001971110003069,0.0020495799835771,0.0021381399128586,6245890.0
TRX,2017-11-27 23:59:59,0.0022245598956942,0.0020088900346308,0.0021506301127374,0.0020616000983864,6405580.0
TRX,2017-11-28 23:59:59,0.0023904999252408,0.0019905599765479,0.0020616599358618,0.0023080199025571,6065010.0
TRX,2017-11-29 23:59:59,0.0026096599176526,0.0019351700320839,0.0023101500701159,0.0020682699978351,7852660.0
TRX,2017-11-30 23:59:59,0.0023003099486231,0.0020307700615376,0.0020902000833302,0.0022438101004809,4155450.0
TRX,2017-12-01 23:59:59,0.0022465800866484,0.0020568200852721,0.0022410100791603,0.0021180899348109,6294070.0
TRX,2017-12-02 23:59:59,0.0022119299974292,0.0020319600589573,0.0021102901082485,0.0020727899391204,5760180.0
TRX,2017-12-03 23:59:59,0.0022040500771254,0.0020335300359874,0.002079979982227,0.0021159800235182,7261200.0
TRX,2017-12-04 23:59:59,0.0021688099950551,0.0020490800961852,0.0021235800813883,0.0021439299453049,10447300.0
TRX,2017-12-05 23:59:59,0.0021840699482709,0.0020578899420797,0.0021386400330811,0.0020849800202995,8749920.0
TRX,2017-12-06 23:59:59,0.0040767798200249,0.0020679500885307,0.0020679500885307,0.003054830012843,33314700.0
TRX,2017-12-07 23:59:59,0.0058076600544154,0.0029742100741714,0.0031337800901383,0.0042745601385831,44215300.0
TRX,2017-12-08 23:59:59,0.0047310697846114,0.0036817600484937,0.0043109101243317,0.0043944302015006,21605600.0
TRX,2017-12-09 23:59:59,0.0047892900183796,0.0043048099614679,0.0044410498812794,0.0044732801616191,17520500.0
TRX,2017-12-10 23:59:59,0.0046303099952638,0.0034889299422502,0.0044521801173686,0.0044077299535274,18145200.0
TRX,2017-12-11 23:59:59,0.005281529854983,0.0043832901865243,0.0044356300495564,0.005281529854983,20137200.0
TRX,2017-12-12 23:59:59,0.0076750298030674,0.0049025500193238,0.005176989827305,0.0076132398098707,48699100.0
TRX,2017-12-13 23:59:59,0.0180939994752407,0.0068227499723434,0.0076138000003993,0.0164599996060132,174319008.0
TRX,2017-12-14 23:59:59,0.0200635008513927,0.0151139004155993,0.0164446998387575,0.0176899991929531,192816992.0
TRX,2017-12-15 23:59:59,0.0184336006641387,0.0145795000717043,0.0174196995794773,0.0184336006641387,139710000.0
TRX,2017-12-16 23:59:59,0.0373274981975555,0.0184048991650342,0.0184048991650342,0.0362705998122692,336496000.0
TRX,2017-12-17 23:59:59,0.0413872003555297,0.0345988981425762,0.0376695990562438,0.0361902005970478,338444992.0
TRX,2017-12-18 23:59:59,0.0469123981893062,0.032633900642395,0.0363721996545791,0.0445886999368667,369401984.0
TRX,2017-12-19 23:59:59,0.0539586991071701,0.0401447005569934,0.0444419011473655,0.0468478016555309,235095008.0
TRX,2017-12-20 23:59:59,0.0488829985260963,0.0366687998175621,0.0468523986637592,0.0488829985260963,317193984.0
TRX,2017-12-21 23:59:59,0.0709078013896942,0.0397339984774589,0.049966100603342,0.0459690988063812,460308000.0
TRX,2017-12-22 23:59:59,0.0463697016239166,0.0226163007318973,0.045661699026823,0.0390739999711513,494380000.0
TRX,2017-12-23 23:59:59,0.0570629984140396,0.0359751991927623,0.0403002984821796,0.051791101694107,503996992.0
TRX,2017-12-24 23:59:59,0.0517424009740352,0.0332645997405052,0.0514730997383594,0.0362085998058319,230931008.0
TRX,2017-12-25 23:59:59,0.0417916998267173,0.0332962982356548,0.0367062017321586,0.0351773984730243,189610000.0
TRX,2017-12-26 23:59:59,0.0454731993377208,0.0328375995159149,0.0357479006052017,0.037831500172615,263744992.0
TRX,2017-12-27 23:59:59,0.0413252003490924,0.0353624001145362,0.0378298982977867,0.0368309989571571,173156000.0
TRX,2017-12-28 23:59:59,0.0419735014438629,0.0322576016187667,0.0367219001054763,0.0419735014438629,261940992.0
TRX,2017-12-29 23:59:59,0.0431615002453327,0.0347568988800048,0.0420074015855789,0.0363483987748622,246896992.0
TRX,2017-12-30 23:59:59,0.0387956015765666,0.0311165004968643,0.0363572016358375,0.0364126004278659,256698000.0
TRX,2017-12-31 23:59:59,0.0452576987445354,0.0346807986497879,0.0361285991966724,0.0447515994310379,375152000.0
TRX,2018-01-01 23:59:59,0.0528132990002632,0.0434000007808208,0.0446817018091678,0.0516946017742157,516798016.0
TRX,2018-01-02 23:59:59,0.0869889035820961,0.0520704016089439,0.0520704016089439,0.0786816999316215,1604039936.0
TRX,2018-01-03 23:59:59,0.0947029963135719,0.0683057978749275,0.0786484032869339,0.0947028025984764,1136850048.0
TRX,2018-01-04 23:59:59,0.2171140015125274,0.0949200987815857,0.0949200987815857,0.2079740017652511,4089410048.0
TRX,2018-01-05 23:59:59,0.3003630042076111,0.1767120063304901,0.2095790058374405,0.2205549925565719,3864399872.0
TRX,2018-01-06 23:59:59,0.2321719974279403,0.1431490033864975,0.2244990020990371,0.1747969985008239,2437349888.0
TRX,2018-01-07 23:59:59,0.199654996395111,0.1456969976425171,0.1736779958009719,0.199654996395111,1750349952.0
TRX,2018-01-08 23:59:59,0.2051949948072433,0.1315820068120956,0.2051949948072433,0.1519930064678192,1532320000.0
TRX,2018-01-09 23:59:59,0.156468003988266,0.1059629991650581,0.1541649997234344,0.1247820034623146,1262109952.0
TRX,2018-01-10 23:59:59,0.1367769986391067,0.0974349007010459,0.127020001411438,0.1295530050992965,1729920000.0
TRX,2018-01-11 23:59:59,0.1308269947767257,0.0974249020218849,0.1308269947767257,0.1090800017118454,1074579968.0
TRX,2018-01-12 23:59:59,0.1129190027713775,0.1048910021781921,0.1098020002245903,0.1088579967617988,679499008.0
TRX,2018-01-13 23:59:59,0.119218997657299,0.100101999938488,0.1086940020322799,0.1030350029468536,819091008.0
TRX,2018-01-14 23:59:59,0.1031690016388893,0.0842714011669159,0.102633997797966,0.0847823992371559,714278976.0
TRX,2018-01-15 23:59:59,0.0978967994451522,0.0677210986614227,0.0848895981907844,0.0756938979029655,1013430016.0
TRX,2018-01-16 23:59:59,0.0763705968856811,0.040549699217081,0.0760447010397911,0.0544878989458084,695308992.0
TRX,2018-01-17 23:59:59,0.0843096002936363,0.044650699943304,0.053796399384737,0.0756229013204574,1326569984.0
TRX,2018-01-18 23:59:59,0.1108670011162757,0.073540098965168,0.0764323994517326,0.0831791013479232,1392329984.0
TRX,2018-01-19 23:59:59,0.0881329029798507,0.0729947015643119,0.0824085026979446,0.0804992020130157,706521984.0
TRX,2018-01-20 23:59:59,0.0887240022420883,0.0806080028414726,0.0811581015586853,0.0852013006806373,626438976.0
TRX,2018-01-21 23:59:59,0.0856975987553596,0.0684214010834693,0.08486820012331,0.0711861029267311,561259008.0
TRX,2018-01-22 23:59:59,0.0828094035387039,0.0638305991888046,0.0719472020864486,0.0714116990566253,623766976.0
TRX,2018-01-23 23:59:59,0.0740351006388664,0.0628907978534698,0.0712101981043815,0.0685717016458511,409592000.0
TRX,2018-01-24 23:59:59,0.0743203982710838,0.0669386014342308,0.0685964003205299,0.0704208016395568,505468992.0
TRX,2018-01-25 23:59:59,0.0736809968948364,0.0670221969485282,0.0712518021464347,0.0687656998634338,362497984.0
TRX,2018-01-26 23:59:59,0.0710550025105476,0.0603595003485679,0.0685997977852821,0.0666299983859062,381401984.0
TRX,2018-01-27 23:59:59,0.0694260969758033,0.064973197877407,0.0664947032928466,0.0684219002723693,282556992.0
TRX,2018-01-28 23:59:59,0.0708753019571304,0.0650485977530479,0.0689160004258155,0.0654949024319648,276320992.0
TRX,2018-01-29 23:59:59,0.0667689964175224,0.0631131008267402,0.0654314011335372,0.0640008971095085,256876000.0
TRX,2018-01-30 23:59:59,0.0641198977828025,0.051581498235464,0.0640650019049644,0.0537612996995449,267126000.0
TRX,2018-01-31 23:59:59,0.0544539988040924,0.0496358014643192,0.053958099335432,0.0544539988040924,251080992.0
TRX,2018-02-01 23:59:59,0.0585630983114242,0.0431611016392707,0.0547532998025417,0.0462273992598056,288656000.0
TRX,2018-02-02 23:59:59,0.046042300760746,0.0310912001878023,0.046042300760746,0.0407990999519825,363928992.0
TRX,2018-02-03 23:59:59,0.0473382994532585,0.035080000758171,0.0410347990691661,0.0444720983505249,241928992.0
TRX,2018-02-04 23:59:59,0.0460198000073432,0.0360485985875129,0.0445246994495391,0.0379329994320869,169960992.0
TRX,2018-02-05 23:59:59,0.0389029011130332,0.0280547998845577,0.0377900004386901,0.0301607996225357,167296992.0
TRX,2018-02-06 23:59:59,0.0369712002575397,0.0251094996929168,0.0303674004971981,0.0364775992929935,271110016.0
TRX,2018-02-07 23:59:59,0.0389565005898475,0.0319052003324031,0.036234900355339,0.0327458009123802,204200000.0
TRX,2018-02-08 23:59:59,0.0380474999547004,0.032667901366949,0.032667901366949,0.0367252007126808,193436992.0
TRX,2018-02-09 23:59:59,0.0479675009846687,0.0349512994289398,0.0367852002382278,0.0479675009846687,176363008.0
TRX,2018-02-10 23:59:59,0.0559413991868495,0.0447805002331733,0.0474241003394126,0.0486993007361888,470408992.0
TRX,2018-02-11 23:59:59,0.0485638007521629,0.0400662012398242,0.0485638007521629,0.0424009002745151,273583008.0
TRX,2018-02-12 23:59:59,0.0474928990006446,0.0426033996045589,0.0426033996045589,0.0461162999272346,219120000.0
TRX,2018-02-13 23:59:59,0.0464826002717018,0.0424984991550445,0.0461031012237072,0.0433558002114295,178960992.0
TRX,2018-02-14 23:59:59,0.0467486009001731,0.0430216006934642,0.0432951003313064,0.0459357984364032,186660000.0
TRX,2018-02-15 23:59:59,0.0484566017985343,0.0450867004692554,0.0459223985671997,0.0464960001409053,178912992.0
TRX,2018-02-16 23:59:59,0.053081601858139,0.0463792011141777,0.0464886985719203,0.0524486005306243,310512992.0
TRX,2018-02-17 23:59:59,0.0549136996269226,0.0509685985743999,0.0521547012031078,0.0549136996269226,231988000.0
TRX,2018-02-18 23:59:59,0.0553109012544155,0.0487080998718738,0.0549345985054969,0.0496058017015457,195043008.0
TRX,2018-02-19 23:59:59,0.052700400352478,0.0493635982275009,0.0495553016662597,0.0515419989824295,178480992.0
TRX,2018-02-20 23:59:59,0.0520741008222103,0.046560101211071,0.051536601036787,0.0468610003590583,198212992.0
TRX,2018-02-21 23:59:59,0.048234898597002,0.0429348982870578,0.0469091013073921,0.0445800013840198,179052992.0
TRX,2018-02-22 23:59:59,0.046146098524332,0.0395909994840621,0.0444610007107257,0.0406743995845317,162732992.0
TRX,2018-02-23 23:59:59,0.0435517989099025,0.039139200001955,0.0402746014297008,0.0428748987615108,159880992.0
TRX,2018-02-24 23:59:59,0.0456080995500087,0.0393741987645626,0.0428560003638267,0.0409291982650756,194792992.0
TRX,2018-02-25 23:59:59,0.041602898389101,0.0391076989471912,0.040821298956871,0.0398833006620407,182260000.0
