Symbol,Date,High,Low,Open,Close,Volume
AAVE,2020-10-05 23:59:59,55.11235847,49.78789992,52.67503496,53.21924296,0.0
AAVE,2020-10-06 23:59:59,53.40227002,40.73457791,53.29196931,42.40159861,583091.4597628
AAVE,2020-10-07 23:59:59,42.40831364,35.97068975,42.39994711,40.08397561,682834.18632335
AAVE,2020-10-08 23:59:59,44.90251114,36.69605677,39.88526234,43.76446306,1658816.92260445
AAVE,2020-10-09 23:59:59,47.56953274,43.2917758,43.76446306,46.81774415,815537.6607835
AAVE,2020-10-10 23:59:59,51.4056548,46.70332768,46.81814554,49.13371767,1074627.02770495
AAVE,2020-10-11 23:59:59,51.45337431,48.71603954,49.13312951,49.66072573,692150.60094118
AAVE,2020-10-12 23:59:59,54.42141763,48.75407708,49.66157329,52.23869222,1354836.06481028
AAVE,2020-10-13 23:59:59,57.48190422,49.59873521,52.23839242,51.12431679,1386221.2066711
AAVE,2020-10-14 23:59:59,57.85394649,49.62952942,51.37289869,51.31651791,3132405.42216768
AAVE,2020-10-15 23:59:59,52.08068541,44.01832531,51.38760962,44.01918294,5883146.06280652
AAVE,2020-10-16 23:59:59,43.90673033,39.14295677,42.89060653,39.49584426,52855204.93631293
AAVE,2020-10-17 23:59:59,43.07737327,38.63361292,39.48619161,41.36699325,43339687.2478275
AAVE,2020-10-18 23:59:59,41.7494876,39.53158618,41.38959771,40.74697166,40441163.45662788
AAVE,2020-10-19 23:59:59,40.9951837,35.95136399,40.83675675,36.01231739,49289896.51123791
AAVE,2020-10-20 23:59:59,36.31907005,32.1010995,36.04378522,32.18001748,60632325.59383004
AAVE,2020-10-21 23:59:59,37.07820274,32.04814912,32.25348971,35.16035652,43831234.96273086
AAVE,2020-10-22 23:59:59,39.85692062,33.58946348,35.09748742,38.03165056,54717366.37734977
AAVE,2020-10-23 23:59:59,42.54665591,36.92467124,37.73059438,41.68663736,76081859.91147137
AAVE,2020-10-24 23:59:59,42.43970617,38.72882165,41.68663733,39.45502214,57658170.2946863
AAVE,2020-10-25 23:59:59,40.92850939,37.60120084,39.45502214,37.90476078,43970451.95984127
AAVE,2020-10-26 23:59:59,39.16386433,35.07196756,37.90476254,36.03392191,50307222.85474928
AAVE,2020-10-27 23:59:59,38.86918184,34.46963521,36.0339136,34.87153083,58581307.85370107
AAVE,2020-10-28 23:59:59,35.56402236,32.00005907,34.87153639,32.39408292,60533866.82608766
AAVE,2020-10-29 23:59:59,33.1554836,28.24077345,32.39408189,29.09833402,66304785.64501483
AAVE,2020-10-30 23:59:59,31.98077334,27.79246068,29.09834147,31.21782294,77280723.5890018
AAVE,2020-10-31 23:59:59,32.90016101,29.61025941,31.21782294,29.70751775,58631071.60696922
AAVE,2020-11-01 23:59:59,31.0670602,28.49448212,29.70751776,30.65727643,49568339.15865809
AAVE,2020-11-02 23:59:59,33.92358529,29.34464956,30.65728227,29.73152358,87180146.47242028
AAVE,2020-11-03 23:59:59,30.06291681,27.53711073,29.73152554,28.04280321,56775011.59564292
AAVE,2020-11-04 23:59:59,28.4330692,26.08951824,28.04297069,27.71508436,50464690.5101932
AAVE,2020-11-05 23:59:59,32.3030396,25.96615498,27.7150798,30.95562668,85212411.64251429
AAVE,2020-11-06 23:59:59,40.76907497,30.8551283,30.95511845,38.45744081,147304661.0003733
AAVE,2020-11-07 23:59:59,51.42799241,38.45744081,38.45744081,44.60489962,200580053.60534412
AAVE,2020-11-08 23:59:59,54.78636021,42.86425511,44.60489961,53.74937894,174706008.6468665
AAVE,2020-11-09 23:59:59,58.36411095,49.86012895,53.74937384,54.88649964,386011347.7491519
AAVE,2020-11-10 23:59:59,70.30982523,53.17903589,54.88650532,67.00111098,433793206.4967589
AAVE,2020-11-11 23:59:59,68.77859822,53.71675388,67.00111108,54.69964668,354136841.3455583
AAVE,2020-11-12 23:59:59,59.61831483,50.52310167,54.69962256,51.63241804,244505561.5470832
AAVE,2020-11-13 23:59:59,66.12366042,51.1791527,51.63243434,63.39907168,318852071.2420879
AAVE,2020-11-14 23:59:59,68.37704309,57.89727345,63.39907168,67.01611273,243698854.74567783
AAVE,2020-11-15 23:59:59,71.17455519,60.08891509,67.01611268,64.23729542,258275517.09982908
AAVE,2020-11-16 23:59:59,74.0423007,61.20922869,64.23729391,71.76639355,252527244.6746781
