Date, Open, High, Low, Close
07/23/21, 1.1772, 1.1787, 1.1756, 1.1771
07/22/21, 1.1797, 1.1831, 1.1758, 1.1770
07/21/21, 1.1781, 1.1806, 1.1752, 1.1796
07/20/21, 1.1803, 1.1804, 1.1756, 1.1783
07/19/21, 1.1804, 1.1825, 1.1764, 1.1800
07/16/21, 1.1812, 1.1824, 1.1791, 1.1805
07/15/21, 1.1837, 1.1851, 1.1797, 1.1810
07/14/21, 1.1779, 1.1841, 1.1771, 1.1838
07/13/21, 1.1862, 1.1877, 1.1772, 1.1776
07/12/21, 1.1876, 1.1882, 1.1836, 1.1863
07/09/21, 1.1846, 1.1883, 1.1825, 1.1879
07/08/21, 1.1789, 1.1868, 1.1784, 1.1847
07/07/21, 1.1825, 1.1840, 1.1782, 1.1791
07/06/21, 1.1864, 1.1897, 1.1807, 1.1823
07/05/21, 1.1865, 1.1883, 1.1850, 1.1864
07/02/21, 1.1849, 1.1876, 1.1808, 1.1865
07/01/21, 1.1857, 1.1885, 1.1838, 1.1851
06/30/21, 1.1897, 1.1911, 1.1845, 1.1858
06/29/21, 1.1927, 1.1930, 1.1879, 1.1899
06/28/21, 1.1933, 1.1946, 1.1904, 1.1924
06/25/21, 1.1934, 1.1977, 1.1926, 1.1938
06/24/21, 1.1927, 1.1958, 1.1919, 1.1930
06/23/21, 1.1943, 1.1971, 1.1912, 1.1926
06/22/21, 1.1918, 1.1953, 1.1881, 1.1944
06/21/21, 1.1859, 1.1923, 1.1847, 1.1920
06/18/21, 1.1907, 1.1927, 1.1848, 1.1864
06/17/21, 1.1994, 1.2007, 1.1892, 1.1906
06/16/21, 1.2126, 1.2136, 1.1994, 1.1997
06/15/21, 1.2122, 1.2148, 1.2103, 1.2127
06/14/21, 1.2106, 1.2131, 1.2094, 1.2120
06/11/21, 1.2172, 1.2195, 1.2092, 1.2110
06/10/21, 1.2182, 1.2194, 1.2145, 1.2176
06/09/21, 1.2173, 1.2220, 1.2170, 1.2180
06/08/21, 1.2190, 1.2195, 1.2165, 1.2172
06/07/21, 1.2167, 1.2204, 1.2145, 1.2189
06/04/21, 1.2128, 1.2186, 1.2104, 1.2167
06/03/21, 1.2210, 1.2216, 1.2119, 1.2127
06/02/21, 1.2214, 1.2228, 1.2165, 1.2212
06/01/21, 1.2228, 1.2255, 1.2211, 1.2215
05/31/21, 1.2193, 1.2232, 1.2184, 1.2227
05/28/21, 1.2194, 1.2207, 1.2132, 1.2194
05/27/21, 1.2192, 1.2216, 1.2174, 1.2193
05/26/21, 1.2252, 1.2265, 1.2183, 1.2194
05/25/21, 1.2217, 1.2268, 1.2211, 1.2251
05/24/21, 1.2182, 1.2230, 1.2172, 1.2216
05/21/21, 1.2228, 1.2242, 1.2162, 1.2181
05/20/21, 1.2178, 1.2230, 1.2168, 1.2228
05/19/21, 1.2223, 1.2247, 1.2160, 1.2176
05/18/21, 1.2150, 1.2233, 1.2150, 1.2225
05/17/21, 1.2147, 1.2169, 1.2126, 1.2151
05/14/21, 1.2079, 1.2148, 1.2070, 1.2147
05/13/21, 1.2073, 1.2107, 1.2051, 1.2081
05/12/21, 1.2148, 1.2155, 1.2066, 1.2072
05/11/21, 1.2130, 1.2182, 1.2124, 1.2150
05/10/21, 1.2164, 1.2179, 1.2127, 1.2129
05/07/21, 1.2062, 1.2172, 1.2052, 1.2163
05/06/21, 1.2006, 1.2072, 1.1993, 1.2065
05/05/21, 1.2014, 1.2028, 1.1986, 1.2006
05/04/21, 1.2063, 1.2070, 1.2000, 1.2013
05/03/21, 1.2032, 1.2078, 1.2013, 1.2065
04/30/21, 1.2120, 1.2127, 1.2017, 1.2020
04/29/21, 1.2127, 1.2150, 1.2103, 1.2122
04/28/21, 1.2092, 1.2135, 1.2057, 1.2126
04/27/21, 1.2086, 1.2094, 1.2057, 1.2091
04/26/21, 1.2095, 1.2119, 1.2063, 1.2087
04/23/21, 1.2017, 1.2102, 1.2012, 1.2099
04/22/21, 1.2034, 1.2070, 1.1993, 1.2018
04/21/21, 1.2035, 1.2045, 1.1999, 1.2035
04/20/21, 1.2035, 1.2081, 1.2023, 1.2038
04/19/21, 1.1986, 1.2049, 1.1943, 1.2038
04/16/21, 1.1967, 1.1995, 1.1950, 1.1982
04/15/21, 1.1982, 1.1994, 1.1957, 1.1966
04/14/21, 1.1948, 1.1988, 1.1947, 1.1981
04/13/21, 1.1910, 1.1957, 1.1881, 1.1949
04/12/21, 1.1901, 1.1921, 1.1872, 1.1912
04/09/21, 1.1913, 1.1922, 1.1867, 1.1902
04/08/21, 1.1868, 1.1927, 1.1861, 1.1918
04/07/21, 1.1872, 1.1916, 1.1861, 1.1872
04/06/21, 1.1814, 1.1880, 1.1796, 1.1873
04/05/21, 1.1764, 1.1822, 1.1738, 1.1812
04/02/21, 1.1778, 1.1787, 1.1751, 1.1760
04/01/21, 1.1730, 1.1781, 1.1713, 1.1779
03/31/21, 1.1717, 1.1760, 1.1704, 1.1731
03/30/21, 1.1766, 1.1776, 1.1712, 1.1718
03/29/21, 1.1825, 1.1825, 1.1761, 1.1764
03/26/21, 1.1765, 1.1805, 1.1764, 1.1796
03/25/21, 1.1813, 1.1829, 1.1762, 1.1764
03/24/21, 1.1848, 1.1854, 1.1809, 1.1814
03/23/21, 1.1932, 1.1943, 1.1843, 1.1850
03/22/21, 1.1948, 1.1949, 1.1873, 1.1933
03/19/21, 1.1916, 1.1939, 1.1874, 1.1906
03/18/21, 1.1979, 1.1989, 1.1906, 1.1918
03/17/21, 1.1904, 1.1986, 1.1885, 1.1982
03/16/21, 1.1929, 1.1952, 1.1884, 1.1905
03/15/21, 1.1954, 1.1966, 1.1912, 1.1930
03/12/21, 1.1987, 1.1989, 1.1909, 1.1954
03/11/21, 1.1930, 1.1991, 1.1916, 1.1985
03/10/21, 1.1900, 1.1931, 1.1868, 1.1928
03/09/21, 1.1846, 1.1917, 1.1836, 1.1901
03/08/21, 1.1919, 1.1933, 1.1844, 1.1845
03/05/21, 1.1970, 1.1980, 1.1894, 1.1912
03/04/21, 1.2064, 1.2067, 1.1962, 1.1972
03/03/21, 1.2091, 1.2113, 1.2044, 1.2063
03/02/21, 1.2049, 1.2096, 1.1992, 1.2090
03/01/21, 1.2076, 1.2103, 1.2027, 1.2048
02/26/21, 1.2174, 1.2186, 1.2063, 1.2073
02/25/21, 1.2167, 1.2243, 1.2155, 1.2175
02/24/21, 1.2150, 1.2175, 1.2110, 1.2170
02/23/21, 1.2160, 1.2181, 1.2135, 1.2151
02/22/21, 1.2121, 1.2170, 1.2091, 1.2159
02/19/21, 1.2093, 1.2146, 1.2083, 1.2120
02/18/21, 1.2039, 1.2096, 1.2035, 1.2094
02/17/21, 1.2107, 1.2111, 1.2024, 1.2043
02/16/21, 1.2130, 1.2170, 1.2095, 1.2106
02/15/21, 1.2121, 1.2147, 1.2118, 1.2129
02/12/21, 1.2131, 1.2135, 1.2083, 1.2120
02/11/21, 1.2118, 1.2149, 1.2113, 1.2133
02/10/21, 1.2120, 1.2146, 1.2108, 1.2120
02/09/21, 1.2050, 1.2123, 1.2047, 1.2121
02/08/21, 1.2045, 1.2066, 1.2021, 1.2051
02/05/21, 1.1965, 1.2051, 1.1952, 1.2049
02/04/21, 1.2038, 1.2045, 1.1958, 1.1963
02/03/21, 1.2046, 1.2051, 1.2005, 1.2034
02/02/21, 1.2062, 1.2088, 1.2011, 1.2045
02/01/21, 1.2138, 1.2138, 1.2057, 1.2061
01/29/21, 1.2122, 1.2155, 1.2094, 1.2138
01/28/21, 1.2110, 1.2144, 1.2081, 1.2123
01/27/21, 1.2164, 1.2170, 1.2060, 1.2113
01/26/21, 1.2142, 1.2176, 1.2108, 1.2162
01/25/21, 1.2168, 1.2185, 1.2116, 1.2143
01/22/21, 1.2167, 1.2189, 1.2151, 1.2174
01/21/21, 1.2107, 1.2171, 1.2105, 1.2167
01/20/21, 1.2129, 1.2159, 1.2078, 1.2107
01/19/21, 1.2081, 1.2147, 1.2073, 1.2130
01/18/21, 1.2081, 1.2088, 1.2054, 1.2079
01/15/21, 1.2155, 1.2164, 1.2074, 1.2080
01/14/21, 1.2155, 1.2179, 1.2111, 1.2156
01/13/21, 1.2208, 1.2224, 1.2141, 1.2160
01/12/21, 1.2152, 1.2210, 1.2139, 1.2208
01/11/21, 1.2220, 1.2231, 1.2133, 1.2150
01/08/21, 1.2274, 1.2284, 1.2193, 1.2220
01/07/21, 1.2329, 1.2346, 1.2245, 1.2269
01/06/21, 1.2297, 1.2350, 1.2268, 1.2328
01/05/21, 1.2253, 1.2306, 1.2247, 1.2301
01/04/21, 1.2242, 1.2308, 1.2230, 1.2254
01/01/21, 1.2216, 1.2228, 1.2126, 1.2215
12/31/20, 1.2301, 1.2310, 1.2209, 1.2215
12/30/20, 1.2251, 1.2308, 1.2248, 1.2300
12/29/20, 1.2215, 1.2276, 1.2208, 1.2250
12/28/20, 1.2190, 1.2251, 1.2182, 1.2214
12/25/20, 1.2188, 1.2209, 1.2163, 1.2196
12/24/20, 1.2187, 1.2217, 1.2178, 1.2187
12/23/20, 1.2163, 1.2221, 1.2160, 1.2188
12/22/20, 1.2242, 1.2257, 1.2152, 1.2162
12/21/20, 1.2219, 1.2252, 1.2130, 1.2244
12/18/20, 1.2270, 1.2273, 1.2226, 1.2257
12/17/20, 1.2200, 1.2273, 1.2191, 1.2269
12/16/20, 1.2153, 1.2212, 1.2127, 1.2201
12/15/20, 1.2145, 1.2170, 1.2123, 1.2154
12/14/20, 1.2115, 1.2176, 1.2115, 1.2143
12/11/20, 1.2141, 1.2165, 1.2106, 1.2111
12/10/20, 1.2083, 1.2158, 1.2075, 1.2142
12/09/20, 1.2105, 1.2147, 1.2061, 1.2084
12/08/20, 1.2111, 1.2133, 1.2096, 1.2106
12/07/20, 1.2123, 1.2166, 1.2080, 1.2108
12/04/20, 1.2146, 1.2178, 1.2110, 1.2121
12/03/20, 1.2115, 1.2175, 1.2102, 1.2148
12/02/20, 1.2070, 1.2120, 1.2041, 1.2118
12/01/20, 1.1926, 1.2076, 1.1926, 1.2071
11/30/20, 1.1965, 1.2004, 1.1924, 1.1925
11/27/20, 1.1912, 1.1966, 1.1907, 1.1963
11/26/20, 1.1917, 1.1943, 1.1885, 1.1913
11/25/20, 1.1891, 1.1928, 1.1883, 1.1916
11/24/20, 1.1841, 1.1897, 1.1838, 1.1893
11/23/20, 1.1858, 1.1907, 1.1803, 1.1842
11/20/20, 1.1874, 1.1891, 1.1849, 1.1856
11/19/20, 1.1857, 1.1884, 1.1819, 1.1873
11/18/20, 1.1862, 1.1891, 1.1849, 1.1856
11/17/20, 1.1854, 1.1894, 1.1845, 1.1863
11/16/20, 1.1833, 1.1868, 1.1814, 1.1853
11/13/20, 1.1806, 1.1838, 1.1799, 1.1838
11/12/20, 1.1780, 1.1824, 1.1759, 1.1804
11/11/20, 1.1818, 1.1834, 1.1746, 1.1778
11/10/20, 1.1814, 1.1844, 1.1780, 1.1814
11/09/20, 1.1873, 1.1921, 1.1797, 1.1816
11/06/20, 1.1829, 1.1891, 1.1796, 1.1876
11/05/20, 1.1724, 1.1861, 1.1711, 1.1830
11/04/20, 1.1721, 1.1767, 1.1605, 1.1723
11/03/20, 1.1640, 1.1741, 1.1635, 1.1722
11/02/20, 1.1678, 1.1678, 1.1623, 1.1641
10/30/20, 1.1675, 1.1705, 1.1641, 1.1646
10/29/20, 1.1747, 1.1760, 1.1650, 1.1674
10/28/20, 1.1796, 1.1800, 1.1718, 1.1746
10/27/20, 1.1808, 1.1840, 1.1793, 1.1797
10/26/20, 1.1862, 1.1862, 1.1803, 1.1809
10/23/20, 1.1819, 1.1866, 1.1786, 1.1862
10/22/20, 1.1860, 1.1867, 1.1812, 1.1821
10/21/20, 1.1822, 1.1882, 1.1822, 1.1862
10/20/20, 1.1769, 1.1842, 1.1761, 1.1824
10/19/20, 1.1717, 1.1795, 1.1704, 1.1771
10/16/20, 1.1706, 1.1746, 1.1693, 1.1718
10/15/20, 1.1746, 1.1760, 1.1688, 1.1708
10/14/20, 1.1745, 1.1771, 1.1721, 1.1747
10/13/20, 1.1814, 1.1819, 1.1730, 1.1744
10/12/20, 1.1826, 1.1827, 1.1786, 1.1813
10/09/20, 1.1763, 1.1832, 1.1753, 1.1831
10/08/20, 1.1764, 1.1783, 1.1733, 1.1761
10/07/20, 1.1736, 1.1783, 1.1725, 1.1766
10/06/20, 1.1784, 1.1808, 1.1731, 1.1733
10/05/20, 1.1716, 1.1799, 1.1709, 1.1786
10/02/20, 1.1745, 1.1750, 1.1697, 1.1718
10/01/20, 1.1721, 1.1770, 1.1718, 1.1746
09/30/20, 1.1745, 1.1757, 1.1685, 1.1722
09/29/20, 1.1667, 1.1746, 1.1663, 1.1744
09/28/20, 1.1632, 1.1682, 1.1616, 1.1666
09/25/20, 1.1668, 1.1685, 1.1612, 1.1631
09/24/20, 1.1660, 1.1688, 1.1626, 1.1669
09/23/20, 1.1709, 1.1720, 1.1652, 1.1662
09/22/20, 1.1769, 1.1776, 1.1692, 1.1708
09/21/20, 1.1840, 1.1873, 1.1731, 1.1771
09/18/20, 1.1848, 1.1871, 1.1829, 1.1842
09/17/20, 1.1818, 1.1853, 1.1742, 1.1849
09/16/20, 1.1847, 1.1884, 1.1789, 1.1817
09/15/20, 1.1865, 1.1902, 1.1841, 1.1846
09/14/20, 1.1843, 1.1888, 1.1832, 1.1863
